filename,width,height,class,xmin,ymin,xmax,ymax
1991.jpg,332,133,no_comercial,179,64,238,95
1991.jpg,332,133,no_comercial,66,61,119,92
1991.jpg,332,133,comercial,32,71,63,93
1992.jpg,332,133,no_comercial,116,52,180,92
1992.jpg,332,133,no_comercial,194,59,252,100
1992.jpg,332,133,no_comercial,261,60,331,96
1992.jpg,332,133,no_comercial,57,49,118,94
1992.jpg,332,133,no_comercial,0,58,61,97
1994.jpg,332,133,no_comercial,0,31,331,111
1996.jpg,332,133,comercial,146,17,205,99
1996.jpg,332,133,comercial,58,40,148,92
1996.jpg,332,133,comercial,196,38,233,91
1996.jpg,332,133,comercial,232,19,331,93
1996.jpg,332,133,comercial,0,44,61,97
1997.jpg,332,133,no_comercial,126,41,238,103
1997.jpg,332,133,no_comercial,0,28,78,80
1997.jpg,332,133,no_comercial,237,34,331,106
1998.jpg,332,133,no_comercial,0,42,101,97
1998.jpg,332,133,no_comercial,104,50,162,93
1998.jpg,332,133,no_comercial,161,58,204,79
1998.jpg,332,133,no_comercial,216,56,263,76
1999.jpg,332,133,no_comercial,153,77,281,119
1999.jpg,332,133,no_comercial,0,50,148,115
2001.jpg,332,133,no_comercial,152,55,234,115
2001.jpg,332,133,no_comercial,240,45,331,105
2001.jpg,332,133,comercial,43,66,97,114
2007.jpg,332,133,no_comercial,0,44,47,88
2007.jpg,332,133,no_comercial,47,58,79,92
2007.jpg,332,133,no_comercial,76,55,119,101
2007.jpg,332,133,no_comercial,105,56,153,93
2007.jpg,332,133,no_comercial,153,55,185,95
2007.jpg,332,133,no_comercial,181,63,218,98
2007.jpg,332,133,comercial,242,65,259,92
2007.jpg,332,133,no_comercial,267,57,301,90
2011.jpg,332,133,comercial,67,59,102,73
2011.jpg,332,133,no_comercial,102,61,144,83
2011.jpg,332,133,no_comercial,147,60,181,85
2011.jpg,332,133,no_comercial,239,59,269,83
2011.jpg,332,133,no_comercial,264,64,291,81
2011.jpg,332,133,no_comercial,41,59,67,72
2012.jpg,332,133,comercial,252,54,331,79
2012.jpg,332,133,comercial,233,59,257,69
2012.jpg,332,133,no_comercial,110,63,148,85
2012.jpg,332,133,no_comercial,144,65,176,79
2012.jpg,332,133,no_comercial,174,61,220,81
2014.jpg,332,133,comercial,122,53,171,75
2014.jpg,332,133,no_comercial,201,47,331,112
2014.jpg,332,133,no_comercial,0,40,121,110
2015.jpg,332,133,no_comercial,177,62,302,105
2015.jpg,332,133,no_comercial,129,62,176,91
2016.jpg,332,133,no_comercial,117,52,211,92
2016.jpg,332,133,no_comercial,216,48,331,82
2016.jpg,332,133,comercial,0,59,58,88
2016.jpg,332,133,no_comercial,58,59,118,93
2017.jpg,332,133,no_comercial,0,46,331,108
2020.jpg,332,133,no_comercial,0,44,331,95
2021.jpg,332,133,comercial,229,59,248,80
2021.jpg,332,133,no_comercial,277,61,331,86
2021.jpg,332,133,no_comercial,180,58,228,79
2021.jpg,332,133,no_comercial,127,54,186,88
2021.jpg,332,133,no_comercial,60,54,128,86
2022.jpg,332,133,no_comercial,156,59,197,86
2022.jpg,332,133,no_comercial,118,58,156,84
2022.jpg,332,133,comercial,38,62,61,80
2022.jpg,332,133,no_comercial,66,62,88,85
2022.jpg,332,133,no_comercial,87,61,118,85
2025.jpg,332,133,no_comercial,0,40,331,114
2028.jpg,332,133,no_comercial,0,36,331,121
2029.jpg,332,133,no_comercial,159,50,252,104
2029.jpg,332,133,no_comercial,271,54,331,122
2029.jpg,332,133,no_comercial,0,15,67,92
2030.jpg,332,133,no_comercial,0,54,331,114
2033.jpg,332,133,no_comercial,0,53,47,92
2033.jpg,332,133,no_comercial,56,66,107,93
2033.jpg,332,133,no_comercial,97,60,158,101
2033.jpg,332,133,no_comercial,166,52,225,101
2033.jpg,332,133,no_comercial,264,34,331,104
2034.jpg,332,133,comercial,0,41,77,94
2034.jpg,332,133,comercial,30,44,113,100
2034.jpg,332,133,no_comercial,151,49,207,95
2034.jpg,332,133,no_comercial,220,53,331,110
2036.jpg,332,133,no_comercial,0,63,91,125
2036.jpg,332,133,no_comercial,181,53,331,121
2038.jpg,332,133,comercial,155,56,188,84
2038.jpg,332,133,comercial,187,64,231,88
2038.jpg,332,133,comercial,105,54,148,81
2038.jpg,332,133,no_comercial,245,60,290,89
2038.jpg,332,133,no_comercial,0,49,99,83
2041.jpg,332,133,no_comercial,71,48,156,111
2041.jpg,332,133,no_comercial,158,53,254,112
2041.jpg,332,133,no_comercial,236,48,315,110
2041.jpg,332,133,no_comercial,0,49,86,119
2042.jpg,332,133,no_comercial,46,37,117,106
2042.jpg,332,133,no_comercial,121,48,246,115
2042.jpg,332,133,no_comercial,241,33,330,102
2043.jpg,332,133,no_comercial,35,44,141,93
2043.jpg,332,133,no_comercial,161,56,331,113
2044.jpg,332,133,no_comercial,0,56,331,104
2046.jpg,332,133,comercial,43,36,153,90
2048.jpg,332,133,comercial,173,61,212,100
2048.jpg,332,133,no_comercial,100,58,132,95
2048.jpg,332,133,no_comercial,131,60,175,98
2048.jpg,332,133,no_comercial,58,60,98,99
2048.jpg,332,133,no_comercial,262,62,307,94
2050.jpg,332,133,no_comercial,0,38,331,105
2051.jpg,332,133,no_comercial,0,40,331,122
2052.jpg,332,133,no_comercial,0,34,331,115
2054.jpg,332,133,no_comercial,105,54,139,83
2054.jpg,332,133,comercial,145,57,195,86
2054.jpg,332,133,comercial,0,55,24,82
2054.jpg,332,133,no_comercial,31,60,68,81
2056.jpg,332,133,comercial,0,64,29,94
2056.jpg,332,133,no_comercial,20,68,60,94
2056.jpg,332,133,no_comercial,91,67,133,95
2056.jpg,332,133,no_comercial,131,70,177,96
2056.jpg,332,133,no_comercial,176,71,219,93
2056.jpg,332,133,no_comercial,220,70,278,97
2057.jpg,332,133,no_comercial,0,32,331,103
2061.jpg,332,133,comercial,284,59,331,98
2061.jpg,332,133,comercial,255,57,288,85
2061.jpg,332,133,no_comercial,0,47,252,114
2062.jpg,332,133,comercial,92,65,125,90
2062.jpg,332,133,comercial,176,58,205,87
2062.jpg,332,133,comercial,216,64,230,82
2062.jpg,332,133,comercial,277,63,301,87
2062.jpg,332,133,no_comercial,126,61,166,87
2064.jpg,332,133,no_comercial,0,33,331,102
2066.jpg,332,133,comercial,146,19,331,111
2066.jpg,332,133,comercial,0,47,86,89
2066.jpg,332,133,comercial,80,60,104,84
2066.jpg,332,133,comercial,108,63,125,77
2066.jpg,332,133,comercial,128,62,138,74
2066.jpg,332,133,comercial,138,64,144,72
2067.jpg,332,133,no_comercial,0,44,330,115
2073.jpg,332,133,no_comercial,266,56,331,107
2073.jpg,332,133,no_comercial,209,52,271,106
2076.jpg,332,133,no_comercial,0,48,331,109
2078.jpg,332,133,no_comercial,0,47,331,107
2079.jpg,332,133,no_comercial,19,33,329,113
2080.jpg,332,133,no_comercial,0,42,331,118
2082.jpg,332,133,no_comercial,117,41,259,105
2082.jpg,332,133,no_comercial,0,32,92,98
2084.jpg,332,133,comercial,177,64,224,89
2084.jpg,332,133,no_comercial,96,64,174,92
2084.jpg,332,133,no_comercial,223,55,265,88
2086.jpg,332,133,no_comercial,0,41,331,116
2089.jpg,332,133,no_comercial,0,48,331,118
2090.jpg,332,133,no_comercial,0,47,331,117
2091.jpg,332,133,comercial,180,14,248,85
2094.jpg,332,133,no_comercial,0,31,331,116
2096.jpg,332,133,no_comercial,0,32,331,108
2097.jpg,332,133,comercial,246,56,300,100
2097.jpg,332,133,no_comercial,0,25,83,104
2097.jpg,332,133,no_comercial,74,46,161,97
2098.jpg,332,133,no_comercial,9,48,330,118
2099.jpg,332,133,no_comercial,0,55,331,120
2100.jpg,332,133,no_comercial,0,53,331,110
2102.jpg,332,133,comercial,100,56,187,73
2103.jpg,332,133,no_comercial,0,38,331,99
2105.jpg,332,133,comercial,289,64,331,116
2105.jpg,332,133,no_comercial,206,70,294,132
2105.jpg,332,133,no_comercial,0,63,168,131
2106.jpg,332,133,no_comercial,12,35,132,106
2106.jpg,332,133,no_comercial,156,43,263,119
2106.jpg,332,133,no_comercial,252,44,328,114
2108.jpg,332,133,comercial,200,65,245,103
2108.jpg,332,133,comercial,131,65,200,104
2108.jpg,332,133,no_comercial,259,59,331,115
2108.jpg,332,133,no_comercial,54,70,127,119
2109.jpg,332,133,comercial,155,44,188,93
2109.jpg,332,133,comercial,24,61,47,95
2109.jpg,332,133,comercial,0,57,25,95
2109.jpg,332,133,no_comercial,207,62,252,104
2109.jpg,332,133,no_comercial,277,61,315,94
2110.jpg,332,133,comercial,124,63,161,107
2110.jpg,332,133,comercial,218,59,279,99
2110.jpg,332,133,no_comercial,274,64,331,100
2111.jpg,332,133,no_comercial,0,42,331,115
2114.jpg,332,133,no_comercial,213,38,326,105
2114.jpg,332,133,comercial,91,55,149,89
2114.jpg,332,133,no_comercial,154,60,231,90
2115.jpg,332,133,no_comercial,0,23,331,121
2118.jpg,332,133,no_comercial,0,30,331,114
2119.jpg,332,133,no_comercial,0,57,331,122
2120.jpg,332,133,no_comercial,0,51,331,121
2122.jpg,332,133,no_comercial,96,52,165,87
2122.jpg,332,133,no_comercial,166,50,225,81
2123.jpg,332,133,comercial,265,61,299,97
2123.jpg,332,133,no_comercial,108,59,176,97
2123.jpg,332,133,no_comercial,64,56,116,96
2123.jpg,332,133,no_comercial,185,46,265,97
2125.jpg,332,133,no_comercial,0,38,331,108
2126.jpg,332,133,no_comercial,0,47,331,101
2128.jpg,332,133,no_comercial,47,44,275,108
2130.jpg,332,133,no_comercial,0,48,331,114
2131.jpg,332,133,no_comercial,104,46,331,110
2131.jpg,332,133,no_comercial,0,58,104,110
2132.jpg,332,133,no_comercial,18,42,164,108
2132.jpg,332,133,no_comercial,172,44,221,104
2132.jpg,332,133,no_comercial,223,49,256,107
2135.jpg,332,133,comercial,271,50,331,88
2135.jpg,332,133,comercial,247,64,269,80
2135.jpg,332,133,comercial,234,63,248,77
2135.jpg,332,133,no_comercial,77,60,110,86
2135.jpg,332,133,no_comercial,36,60,55,81
2135.jpg,332,133,no_comercial,50,61,71,79
2135.jpg,332,133,comercial,145,64,192,93
2139.jpg,332,133,no_comercial,0,19,331,106
2140.jpg,332,133,no_comercial,7,45,322,98
2142.jpg,332,133,no_comercial,0,36,331,123
2146.jpg,332,133,no_comercial,0,57,331,115
2150.jpg,332,133,comercial,127,63,141,72
2150.jpg,332,133,no_comercial,272,61,292,74
2150.jpg,332,133,no_comercial,0,48,65,77
2151.jpg,332,133,no_comercial,83,59,138,106
2151.jpg,332,133,no_comercial,180,60,285,102
2151.jpg,332,133,no_comercial,0,44,62,100
2152.jpg,332,133,no_comercial,18,57,47,87
2152.jpg,332,133,no_comercial,48,60,71,86
2152.jpg,332,133,no_comercial,68,59,122,87
2152.jpg,332,133,no_comercial,123,44,163,88
2152.jpg,332,133,no_comercial,160,51,214,85
2152.jpg,332,133,no_comercial,215,48,265,84
2153.jpg,332,133,comercial,170,44,214,84
2153.jpg,332,133,comercial,303,64,331,92
2153.jpg,332,133,no_comercial,0,39,154,88
2154.jpg,332,133,no_comercial,0,38,331,104
2155.jpg,332,133,no_comercial,0,50,331,118
2156.jpg,332,133,no_comercial,0,20,331,108
2157.jpg,332,133,no_comercial,0,33,79,98
2157.jpg,332,133,no_comercial,100,29,225,91
2157.jpg,332,133,no_comercial,236,31,330,77
2158.jpg,332,133,no_comercial,0,28,154,92
2158.jpg,332,133,no_comercial,156,54,207,98
2158.jpg,332,133,no_comercial,207,53,256,102
2158.jpg,332,133,no_comercial,256,58,296,108
2158.jpg,332,133,no_comercial,297,63,331,111
2159.jpg,332,133,no_comercial,0,47,331,117
2160.jpg,332,133,no_comercial,0,59,66,97
2160.jpg,332,133,no_comercial,66,63,120,97
2160.jpg,332,133,no_comercial,118,70,173,94
2160.jpg,332,133,no_comercial,182,69,232,101
2160.jpg,332,133,no_comercial,233,61,271,87
2163.jpg,332,133,comercial,207,62,249,91
2163.jpg,332,133,comercial,237,61,286,91
2163.jpg,332,133,comercial,262,53,317,91
2163.jpg,332,133,comercial,280,50,331,93
2163.jpg,332,133,comercial,311,63,331,86
2163.jpg,332,133,comercial,184,60,213,85
2163.jpg,332,133,comercial,118,59,156,82
2163.jpg,332,133,comercial,93,55,133,82
2163.jpg,332,133,comercial,95,59,110,78
2163.jpg,332,133,comercial,0,59,49,79
2164.jpg,332,133,no_comercial,0,44,331,116
2167.jpg,332,133,no_comercial,0,43,331,110
2168.jpg,332,133,no_comercial,52,48,331,106
2169.jpg,332,133,no_comercial,0,46,331,111
2170.jpg,332,133,no_comercial,0,35,325,107
2172.jpg,332,133,no_comercial,0,38,331,116
2173.jpg,332,133,no_comercial,4,25,160,101
2173.jpg,332,133,no_comercial,161,36,242,100
2173.jpg,332,133,no_comercial,250,46,331,115
2174.jpg,332,133,no_comercial,84,24,177,87
2174.jpg,332,133,no_comercial,177,54,240,88
2174.jpg,332,133,no_comercial,238,53,329,94
2174.jpg,332,133,no_comercial,0,40,80,91
2175.jpg,332,133,no_comercial,0,48,134,96
2175.jpg,332,133,no_comercial,139,52,174,81
2175.jpg,332,133,no_comercial,197,34,331,92
2176.jpg,332,133,no_comercial,0,44,331,114
2177.jpg,332,133,no_comercial,0,39,55,78
2177.jpg,332,133,no_comercial,117,40,218,92
2177.jpg,332,133,no_comercial,237,45,331,97
2179.jpg,332,133,no_comercial,0,43,331,113
2182.jpg,332,133,no_comercial,0,51,331,117
2185.jpg,332,133,no_comercial,0,42,331,111
2187.jpg,332,133,no_comercial,0,35,331,105
2189.jpg,332,133,no_comercial,0,46,331,107
2191.jpg,332,133,comercial,0,58,76,99
2191.jpg,332,133,no_comercial,66,57,131,103
2191.jpg,332,133,no_comercial,127,57,214,112
2191.jpg,332,133,no_comercial,212,61,281,112
2195.jpg,332,133,no_comercial,100,45,200,100
2195.jpg,332,133,no_comercial,188,51,261,96
2195.jpg,332,133,no_comercial,0,66,128,116
2196.jpg,332,133,no_comercial,93,45,199,124
2196.jpg,332,133,no_comercial,183,45,259,125
2196.jpg,332,133,no_comercial,22,42,116,100
2197.jpg,332,133,comercial,101,54,128,84
2197.jpg,332,133,comercial,184,60,211,92
2197.jpg,332,133,comercial,234,59,256,92
2197.jpg,332,133,comercial,276,62,310,97
2197.jpg,332,133,no_comercial,84,58,103,85
2197.jpg,332,133,no_comercial,42,56,74,83
2197.jpg,332,133,comercial,8,53,46,84
2197.jpg,332,133,no_comercial,154,56,186,88
2198.jpg,332,133,comercial,254,63,276,77
2198.jpg,332,133,comercial,214,63,233,77
2198.jpg,332,133,comercial,132,62,150,77
2198.jpg,332,133,comercial,114,63,127,78
2198.jpg,332,133,comercial,76,63,91,80
2199.jpg,332,133,comercial,131,54,170,84
2199.jpg,332,133,comercial,0,52,45,79
2199.jpg,332,133,no_comercial,76,55,129,82
2199.jpg,332,133,no_comercial,45,56,75,77
2199.jpg,332,133,comercial,198,59,216,70
2199.jpg,332,133,no_comercial,218,55,248,66
2199.jpg,332,133,comercial,252,54,284,70
2199.jpg,332,133,comercial,291,49,331,72
2200.jpg,332,133,comercial,71,44,175,96
2200.jpg,332,133,comercial,175,50,238,92
2200.jpg,332,133,comercial,221,54,301,90
2200.jpg,332,133,no_comercial,0,38,68,87
2202.jpg,332,133,comercial,36,52,125,90
2202.jpg,332,133,no_comercial,131,58,331,126
2203.jpg,332,133,comercial,224,40,328,95
2205.jpg,332,133,no_comercial,0,36,331,106
2206.jpg,332,133,no_comercial,0,25,331,110
2207.jpg,332,133,no_comercial,0,52,331,114
2209.jpg,332,133,no_comercial,77,49,316,100
2211.jpg,332,133,comercial,199,57,324,100
2211.jpg,332,133,no_comercial,45,42,140,80
2212.jpg,332,133,comercial,149,54,188,90
2212.jpg,332,133,comercial,40,63,84,91
2212.jpg,332,133,no_comercial,73,54,130,92
2212.jpg,332,133,no_comercial,188,56,258,93
2213.jpg,332,133,comercial,0,57,26,87
2213.jpg,332,133,comercial,24,64,55,85
2213.jpg,332,133,no_comercial,75,54,160,102
2213.jpg,332,133,no_comercial,233,56,331,103
2218.jpg,332,133,no_comercial,0,52,331,112
2219.jpg,332,133,comercial,162,64,205,96
2219.jpg,332,133,comercial,52,63,71,88
2219.jpg,332,133,no_comercial,83,64,129,90
2219.jpg,332,133,no_comercial,209,64,269,98
2219.jpg,332,133,no_comercial,268,64,312,100
2220.jpg,332,133,comercial,205,66,260,94
2220.jpg,332,133,comercial,255,63,308,98
2220.jpg,332,133,no_comercial,163,63,204,95
2220.jpg,332,133,no_comercial,105,66,163,100
2222.jpg,332,133,no_comercial,191,57,259,86
2222.jpg,332,133,no_comercial,70,54,191,89
2222.jpg,332,133,no_comercial,0,54,74,84
2222.jpg,332,133,no_comercial,260,60,330,95
2223.jpg,332,133,no_comercial,0,47,331,107
2224.jpg,332,133,no_comercial,0,37,331,119
2225.jpg,332,133,no_comercial,0,46,331,111
2226.jpg,332,133,no_comercial,0,40,331,114
2227.jpg,332,133,no_comercial,0,48,331,107
2228.jpg,332,133,no_comercial,0,48,331,106
2229.jpg,332,133,no_comercial,0,51,59,88
2229.jpg,332,133,no_comercial,56,59,115,87
2229.jpg,332,133,no_comercial,110,59,180,88
2229.jpg,332,133,no_comercial,177,66,269,99
2230.jpg,332,133,no_comercial,145,55,226,103
2230.jpg,332,133,no_comercial,66,53,143,97
2230.jpg,332,133,no_comercial,226,54,279,103
2232.jpg,332,133,no_comercial,0,36,331,119
2233.jpg,332,133,no_comercial,0,41,331,104
2235.jpg,332,133,comercial,239,54,304,95
2236.jpg,332,133,no_comercial,150,50,227,91
2236.jpg,332,133,no_comercial,230,53,317,96
2236.jpg,332,133,no_comercial,70,54,126,86
2237.jpg,332,133,no_comercial,49,56,154,93
2237.jpg,332,133,no_comercial,196,57,325,95
2237.jpg,332,133,comercial,0,66,50,95
2238.jpg,332,133,comercial,176,52,235,93
2238.jpg,332,133,no_comercial,130,48,173,92
2238.jpg,332,133,no_comercial,230,55,331,107
2238.jpg,332,133,no_comercial,86,44,132,89
2238.jpg,332,133,no_comercial,0,36,83,93
2241.jpg,332,133,no_comercial,0,48,331,103
2242.jpg,332,133,no_comercial,0,39,331,106
2246.jpg,332,133,no_comercial,0,31,331,113
2249.jpg,332,133,no_comercial,139,45,213,101
2249.jpg,332,133,no_comercial,220,63,290,109
2249.jpg,332,133,no_comercial,52,42,115,78
2249.jpg,332,133,no_comercial,0,34,55,91
2252.jpg,332,133,no_comercial,0,54,331,123
2253.jpg,332,133,comercial,152,58,202,97
2253.jpg,332,133,comercial,223,66,247,92
2253.jpg,332,133,no_comercial,3,54,79,94
2255.jpg,332,133,comercial,117,63,153,87
2255.jpg,332,133,comercial,154,56,192,81
2255.jpg,332,133,comercial,174,65,231,101
2255.jpg,332,133,comercial,236,59,296,96
2255.jpg,332,133,comercial,56,59,116,100
2256.jpg,332,133,comercial,0,53,35,93
2256.jpg,332,133,comercial,45,48,92,89
2256.jpg,332,133,comercial,87,52,114,90
2256.jpg,332,133,comercial,210,34,266,73
2256.jpg,332,133,no_comercial,271,49,331,90
2257.jpg,332,133,no_comercial,0,55,331,117
2258.jpg,332,133,no_comercial,148,27,184,61
2258.jpg,332,133,no_comercial,182,23,231,70
2258.jpg,332,133,no_comercial,93,25,119,52
2258.jpg,332,133,no_comercial,117,29,145,54
2258.jpg,332,133,no_comercial,234,41,331,90
2260.jpg,332,133,no_comercial,0,50,331,115
2262.jpg,332,133,comercial,82,58,109,85
2262.jpg,332,133,no_comercial,154,62,204,85
2262.jpg,332,133,no_comercial,203,63,247,86
2262.jpg,332,133,no_comercial,102,60,155,87
2266.jpg,332,133,comercial,127,53,147,72
2266.jpg,332,133,no_comercial,154,57,234,99
2266.jpg,332,133,no_comercial,230,41,309,99
2267.jpg,332,133,comercial,162,65,208,86
2267.jpg,332,133,no_comercial,107,56,162,89
2267.jpg,332,133,no_comercial,217,57,300,92
2268.jpg,332,133,no_comercial,22,59,67,83
2268.jpg,332,133,no_comercial,65,63,107,84
2268.jpg,332,133,no_comercial,103,50,164,85
2268.jpg,332,133,no_comercial,162,62,226,86
2268.jpg,332,133,no_comercial,223,54,331,94
2270.jpg,332,133,no_comercial,0,50,331,110
2272.jpg,332,133,no_comercial,0,51,331,108
2273.jpg,332,133,no_comercial,115,39,221,84
2273.jpg,332,133,comercial,216,48,331,95
2273.jpg,332,133,comercial,94,62,107,70
2275.jpg,332,133,no_comercial,0,34,331,108
2276.jpg,332,133,comercial,53,59,71,85
2276.jpg,332,133,no_comercial,80,53,285,86
2277.jpg,332,133,no_comercial,0,45,331,110
2278.jpg,332,133,comercial,33,53,68,88
2278.jpg,332,133,comercial,72,57,94,93
2278.jpg,332,133,comercial,209,52,249,91
2278.jpg,332,133,comercial,249,59,288,96
2278.jpg,332,133,no_comercial,167,56,208,93
2278.jpg,332,133,no_comercial,296,52,331,97
2278.jpg,332,133,no_comercial,111,51,166,92
2279.jpg,332,133,no_comercial,101,38,158,102
2279.jpg,332,133,no_comercial,164,36,239,100
2279.jpg,332,133,no_comercial,46,29,106,100
2280.jpg,332,133,no_comercial,183,52,276,93
2280.jpg,332,133,no_comercial,130,55,184,87
2280.jpg,332,133,no_comercial,0,49,95,92
2282.jpg,332,133,no_comercial,82,57,184,102
2282.jpg,332,133,no_comercial,176,65,257,106
2282.jpg,332,133,no_comercial,9,55,94,104
2285.jpg,332,133,no_comercial,136,68,199,100
2285.jpg,332,133,no_comercial,257,65,331,97
2285.jpg,332,133,no_comercial,52,58,134,98
2285.jpg,332,133,no_comercial,0,55,51,96
2287.jpg,332,133,comercial,84,52,127,93
2287.jpg,332,133,comercial,128,53,185,93
2287.jpg,332,133,comercial,254,60,289,103
2287.jpg,332,133,comercial,281,57,313,98
2287.jpg,332,133,comercial,0,40,82,106
2288.jpg,332,133,no_comercial,96,52,132,95
2288.jpg,332,133,no_comercial,0,52,63,83
2288.jpg,332,133,no_comercial,166,47,331,86
2289.jpg,332,133,no_comercial,107,48,171,99
2289.jpg,332,133,no_comercial,169,52,226,110
2289.jpg,332,133,comercial,228,57,256,107
2289.jpg,332,133,no_comercial,70,52,115,96
2290.jpg,332,133,no_comercial,0,42,331,113
2292.jpg,332,133,no_comercial,166,59,230,91
2292.jpg,332,133,no_comercial,104,58,169,90
2292.jpg,332,133,no_comercial,0,54,52,95
2292.jpg,332,133,no_comercial,50,59,111,98
2292.jpg,332,133,no_comercial,231,59,282,96
2292.jpg,332,133,no_comercial,275,58,331,105
2293.jpg,332,133,no_comercial,189,53,283,104
2293.jpg,332,133,no_comercial,84,53,193,112
2293.jpg,332,133,no_comercial,0,54,92,110
2293.jpg,332,133,no_comercial,279,48,331,110
2295.jpg,332,133,no_comercial,60,21,126,106
2295.jpg,332,133,no_comercial,153,36,194,99
2295.jpg,332,133,no_comercial,196,36,264,105
2295.jpg,332,133,no_comercial,266,51,331,113
2300.jpg,332,133,no_comercial,81,40,123,77
2300.jpg,332,133,no_comercial,129,58,331,125
2300.jpg,332,133,no_comercial,0,38,70,83
2301.jpg,332,133,no_comercial,101,50,277,112
2301.jpg,332,133,no_comercial,47,47,106,99
2301.jpg,332,133,no_comercial,293,49,331,75
2302.jpg,332,133,no_comercial,205,58,244,88
2302.jpg,332,133,no_comercial,247,58,280,88
2302.jpg,332,133,no_comercial,155,56,203,97
2302.jpg,332,133,no_comercial,103,61,154,90
2304.jpg,332,133,no_comercial,252,59,281,89
2304.jpg,332,133,no_comercial,110,63,158,91
2304.jpg,332,133,no_comercial,80,65,111,88
